3.52688	7986
3.5352	8021
3.54352	8056
3.55184	8091
3.56016	8126
3.56848	8161
3.5768	8196
3.58512	8231
3.59344	8265
3.60176	8299
3.61008	8333
3.6184	8367
3.62672	8401
3.63504	8435
3.64336	8469
3.65168	8502
3.66	8535
3.66832	8568
3.67664	8601
3.68496	8634
3.69328	8667
3.7016	8700
3.70992	8733
3.71824	8765
3.72656	8797
3.73488	8829
3.7432	8861
3.75152	8893
3.75984	8925
3.76816	8957
3.77648	8989
3.7848	9020
3.79312	9051
3.80144	9082
3.80976	9113
3.81808	9144
3.8264	9175
3.83472	9206
3.84304	9237
3.85136	9268
3.85968	9298
3.868	9328
3.87632	9358
3.88464	9388
3.89296	9418
3.90128	9448
3.9096	9478
3.91792	9508
3.92624	9538
3.93456	9568
3.94288	9598
3.9512	9627
3.95952	9656
3.96784	9685
3.97616	9714
3.98448	9743
3.9928	9772
4.00112	9801
4.00944	9830
4.01776	9859
4.02608	9888
4.0344	9917
4.04272	9945
4.05104	9973
4.05936	10001
4.06768	10029
4.076	10057
4.08432	10085
4.09264	10113
4.10096	10141
4.10928	10169
4.1176	10197
4.12592	10225
4.13424	10253
4.14256	10281
4.15088	10308
4.1592	10335
4.16752	10362
4.17584	10389
4.18416	10416
4.19248	10443
4.2008	10470
4.20912	10497
4.21744	10524
4.22576	10551
4.23408	10578
4.2424	10605
4.25072	10632
4.25904	10659
4.26736	10685
4.27568	10711
4.284	10737
4.29232	10763
4.30064	10789
4.30896	10815
4.31728	10841
4.3256	10867
4.33392	10893
4.34224	10919
4.35056	10945
4.35888	10971
4.3672	10997
4.37552	11023
4.38384	11049
4.39216	11075
4.40048	11100
4.4088	11125
4.41712	11150
4.42544	11175
4.43376	11200
4.44208	11225
4.4504	11250
4.45872	11275
4.46704	11300
4.47536	11325
4.48368	11350
4.492	11375
4.50032	11400
4.50864	11425
4.51696	11450
4.52528	11475
4.5336	11500
4.54192	11524
4.55024	11548
4.55856	11572
4.56688	11596
4.5752	11620
4.58352	11644
4.59184	11668
4.60016	11692
4.60848	11716
4.6168	11740
4.62512	11764
4.63344	11788
4.64176	11812
4.65008	11836
4.6584	11860
4.66672	11884
4.67504	11908
4.68336	11932
4.69168	11956
4.7	11980
4.70832	12003
4.71664	12026
4.72496	12049
4.73328	12072
4.7416	12095
4.74992	12118
4.75824	12141
4.76656	12164
4.77488	12187
4.7832	12210
4.79152	12233
4.79984	12256
4.80816	12279
4.81648	12302
4.8248	12325
4.83312	12348
4.84144	12371
4.84976	12394
4.85808	12417
4.8664	12440
4.87472	12463
4.88304	12486
4.89136	12509
4.89968	12531
4.908	12553
4.91632	12575
4.92464	12597
4.93296	12619
4.94128	12641
4.9496	12663
4.95792	12685
4.96624	12707
4.97456	12729
4.98288	12751
4.9912	12773
4.99952	12795
5.00784	12817
5.01616	12839
5.02448	12861
5.0328	12883
5.04112	12905
5.04944	12927
5.05776	12949
5.06608	12971
5.0744	12993
5.08272	13015
5.09104	13037
5.09936	13059
5.10768	13080
5.116	13101
5.12432	13122
5.13264	13143
5.14096	13164
5.14928	13185
5.1576	13206
5.16592	13227
5.17424	13248
5.18256	13269
5.19088	13290
5.1992	13311
5.20752	13332
5.21584	13353
5.22416	13374
5.23248	13395
5.2408	13416
5.24912	13437
5.25744	13458
5.26576	13479
5.27408	13500
5.2824	13521
5.29072	13542
5.29904	13563
5.30736	13584
5.31568	13605
5.324	13626
5.33232	13647
5.34064	13668
5.34896	13689
5.35728	13709
5.3656	13729
5.37392	13749
5.38224	13769
5.39056	13789
5.39888	13809
5.4072	13829
5.41552	13849
5.42384	13869
5.43216	13889
5.44048	13909
5.4488	13929
5.45712	13949
5.46544	13969
5.47376	13989
5.48208	14009
5.4904	14029
5.49872	14049
5.50704	14069
5.51536	14089
5.52368	14109
5.532	14129
5.54032	14149
5.54864	14169
5.55696	14189
5.56528	14209
5.5736	14229
5.58192	14249
5.59024	14269
5.59856	14289
5.60688	14309
5.6152	14329
5.62352	14349
5.63184	14369
5.64016	14388
5.64848	14407
5.6568	14426
5.66512	14445
5.67344	14464
5.68176	14483
5.69008	14502
5.6984	14521
5.70672	14540
5.71504	14559
5.72336	14578
5.73168	14597
5.74	14616
5.74832	14635
5.75664	14654
5.76496	14673
5.77328	14692
5.7816	14711
5.78992	14730
5.79824	14749
5.814	14768
5.82232	1072
5.83228	1340
5.83984	1554
5.84816	1738
5.85648	1903
5.8648	2053
5.87312	2192
5.88144	2323
5.88976	2446
5.89808	2563
5.9064	2675
5.91472	2782
5.92304	2885
5.93136	2984
5.93968	3080
5.948	3173
5.95632	3263
5.96464	3351
5.97296	3436
5.98128	3519
5.9896	3600
5.99792	3679
6.00624	3757
6.01456	3833
6.02288	3907
6.0312	3980
6.03952	4052
6.04784	4122
6.05616	4191
6.06448	4259
6.0728	4326
6.08112	4392
6.08944	4457
6.09776	4521
6.10608	4584
6.1144	4646
6.12272	4707
6.13104	4768
6.13936	4828
6.14768	4887
6.156	4945
6.16432	5003
6.17264	5060
6.18096	5116
6.18928	5172
6.1976	5227
6.20592	5281
6.21424	5335
6.22256	5388
6.23088	5441
6.2392	5493
6.24752	5545
6.25584	5596
6.26416	5647
6.27248	5697
6.2808	5747
6.28912	5796
6.29744	5845
6.30576	5894
6.31408	5942
6.3224	5990
6.33072	6037
6.33904	6084
6.34736	6131
6.35568	6177
6.364	6223
6.37232	6269
6.38064	6314
6.38896	6359
6.39728	6404
6.4056	6448
6.41392	6492
6.42224	6536
6.43056	6579
6.43888	6622
6.4472	6665
6.46296	6708
6.47128	1072
6.48124	1340
6.4888	1554
6.49712	1738
6.50544	1903
6.51376	2053
6.52208	2192
6.5304	2323
6.53872	2446
6.54704	2563
6.55536	2675
6.56368	2782
6.572	2885
6.58032	2984
6.58864	3080
6.59696	3173
6.60528	3263
6.6136	3351
6.62192	3436
6.63024	3519
6.63856	3600
6.64688	3679
6.6552	3757
6.66352	3833
6.67184	3907
6.68016	3980
6.68848	4052
6.6968	4122
6.70512	4191
6.71344	4259
6.72176	4326
6.73008	4392
6.7384	4457
6.74672	4521
6.75504	4584
6.76336	4646
6.77168	4707
6.78	4768
6.78832	4828
6.79664	4887
6.80496	4945
6.81328	5003
6.8216	5060
6.82992	5116
6.83824	5172
6.84656	5227
6.85488	5281
6.8632	5335
6.87152	5388
6.87984	5441
6.88816	5493
6.89648	5545
6.9048	5596
6.91312	5647
6.92144	5697
6.92976	5747
6.93808	5796
6.9464	5845
6.95472	5894
6.96304	5942
6.97136	5990
6.97968	6037
6.988	6084
6.99632	6131
7.00464	6177
7.01296	6223
7.02128	6269
7.0296	6314
7.03792	6359
7.04624	6404
7.05456	6448
7.06288	6492
7.0712	6536
7.07952	6579
7.08784	6622
7.09616	6665
7.10448	6708
7.1128	6750
7.12112	6792
7.12944	6834
7.13776	6876
7.14608	6917
7.1544	6958
7.16272	6999
7.17104	7040
7.17936	7080
7.18768	7120
7.196	7160
7.20432	7200
7.21264	7239
7.22096	7278
7.22928	7317
7.2376	7356
7.24592	7395
7.25424	7433
7.26256	7471
7.27088	7509
7.2792	7547
7.28752	7585
7.29584	7622
7.30416	7659
7.31248	7696
7.3208	7733
7.32912	7770
7.33744	7806
7.34576	7842
7.35408	7878
7.3624	7914
7.37906	1072
7.38906	1340
7.59479	1554
7.60992	1072
7.61993	1340
7.6259	1554
7.63188	1738
7.63785	1903
7.64288	2053
7.64791	2192
7.65294	2323
7.65483	2446
7.65892	2563
7.66081	2675
7.66489	2782
7.66678	2885
7.67087	2984
7.67275	3080
7.6759	3173
7.67778	3263
7.68093	3351
7.68282	3436
7.6847	3519
7.6869	3600
7.68879	3679
7.69068	3757
7.69288	3833
7.69476	3907
7.69665	3980
7.69854	4052
7.70043	4122
7.70232	4191
7.7042	4259
7.70609	4326
7.70798	4392
7.70987	4457
7.71176	4521
7.71364	4584
7.71553	4646
7.71927	4707
7.72759	4768
7.73591	4828
7.74423	4887
7.75255	4945
7.76087	5003
7.76919	5060
7.77751	5116
7.78583	5172
7.79415	5227
7.80247	5281
7.81079	5335
7.81911	5388
7.82743	5441
7.83575	5493
7.84407	5545
7.85239	5596
7.86071	5647
7.86903	5697
7.87735	5747
7.88567	5796
7.89399	5845
7.90231	5894
7.91063	5942
7.91895	5990
7.92727	6037
7.93559	6084
7.94391	6131
7.95223	6177
7.96055	6223
7.96887	6269
7.97719	6314
7.98551	6359
7.99383	6404
8.00215	6448
8.01047	6492
8.01879	6536
8.02711	6579
8.03543	6622
8.04375	6665
8.05207	6708
8.06039	6750
8.06871	6792
8.07703	6834
8.08535	6876
8.09367	6917
8.10199	6958
8.11031	6999
8.11863	7040
8.12695	7080
8.13527	7120
8.14359	7160
8.15191	7200
8.16114	7239
8.16946	1072
8.17946	1340
8.18608	1554
8.1944	1738
8.20272	1903
8.21104	2053
8.21936	2192
8.22768	2323
8.236	2446
8.24432	2563
8.25264	2675
8.26096	2782
8.26928	2885
8.2776	2984
8.28592	3080
8.29424	3173
8.30256	3263
8.31088	3351
8.3192	3436
8.32752	3519
8.33584	3600
8.34416	3679
8.35248	3757
8.3608	3833
8.36912	3907
8.37744	3980
8.38576	4052
8.39408	4122
8.4024	4191
8.41072	4259
8.41904	4326
8.42736	4392
8.43568	4457
8.444	4521
8.45232	4584
8.46064	4646
8.46896	4707
8.47728	4768
8.4856	4828
8.49392	4887
8.50224	4945
8.51056	5003
8.51888	5060
8.5272	5116
8.53552	5172
8.54384	5227
8.55216	5281
8.56048	5335
8.5688	5388
8.57712	5441
8.58544	5493
8.59376	5545
8.60208	5596
8.6104	5647
8.61872	5697
8.62704	5747
8.63536	5796
8.64368	5845
8.652	5894
8.66032	5942
8.66864	5990
8.67696	6037
8.68528	6084
8.6936	6131
8.70192	6177
8.71024	6223
8.71856	6269
8.72688	6314
8.7352	6359
8.74352	6404
8.75184	6448
8.76016	6492
8.76848	6536
8.7768	6579
8.78512	6622
8.79344	6665
8.80176	6708
8.81008	6750
8.8184	6792
8.82672	6834
8.83504	6876
8.84336	6917
8.85168	6958
8.86	6999
8.86832	7040
8.87664	7080
8.88496	7120
8.89328	7160
8.9016	7200
8.90992	7239
8.91824	7278
8.92656	7317
8.93488	7356
8.9432	7395
8.95152	7433
8.95984	7471
8.96816	7509
8.97648	7547
8.9848	7585
8.99312	7622
9.00144	7659
9.00976	7696
9.01808	7733
9.0264	7770
9.03472	7806
9.04304	7842
9.05136	7878
9.05968	7914
9.068	7950
9.07632	7986
9.08464	8021
9.09296	8056
9.10128	8091
9.1096	8126
9.11792	8161
9.12624	8196
9.13456	8231
9.14288	8265
9.1512	8299
9.15952	8333
9.16784	8367
9.17616	8401
9.18448	8435
9.1928	8469
9.20112	8502
9.20944	8535
9.21776	8568
9.22608	8601
9.2344	8634
9.24272	8667
9.25104	8700
9.25936	8733
9.26768	8765
9.276	8797
9.28432	8829
9.29264	8861
9.30096	8893
9.30928	8925
9.3176	8957
